ustausta,ustarusta,starosta,True
zwierzyny,zwkerzyny,zwierzyny,True
aby,abyn,aby,True
nie,ie,ie,False
do,d,d,False
poroża,poroyża,porywa,True
zezwolenie,zezwolene,zezwolenie,True
rozmnoża,irozmnoża,irozmnoża,True
bardzo,bardzoą,bardzo,True
nawet,naewt,naewt,False
zapłodnienia,zapłodnieżnia,zapłodnienia,True
tygodni,tygodłni,tygodni,True
ten,en,en,False
posiadającej,posiaiającej,posiadającej,True
wymoszczoną,wymoszczonąm,wymoszczonąm,True
mchem,chem,chem,False
balistyka,balisźyka,balisźyka,True
zewnętrzna,zewnętrza,zewnętrza,False
toru,otru,lotu,True
lotu,otu,otu,False
zmniejszenie,zmniejszeżie,zmniejszenie,True
selekcjonerskie,selekcojnerskie,selekcojnerskie,True
zwierzyny,zwierzxyny,zwierzyny,True
ósmaki,ósmak,ósma,True
i,ii,ii,False
4letnie,rletnie,letnie,True
do,dop,dop,False
prawidłowego,rawidłowego,prawidłowego,True
realizowania,realizoyania,realizowania,True
umożliwienie,uożliwienie,umożliwienie,True
zapoznania,zapoznaęia,zapoznania,True
regulaminem,reuglaminem,regulaminem,True
wyjątkiem,wyjątkim,wyjątki,True
okresu,okrełsu,okresu,True
lub,ulb,ul.,True
zwierzyny,zóierzyny,zwierzyny,True
strażnik,strażink,strażnik,True
zatrzymanie,zatrzymane,zatrzymane,False
sprawuje,sparwuje,sprawuje,True
administracji,adminstracji,adminstracji,False
wygląda,wgyląda,wygląda,True
głowienka,śgłowienka,śgłowienka,True
kaczor,kwczor,kaczor,True
górną,ógrną,górną,True
spodu,spwodu,spodu,True
nogi,ngoi,nimi,True
kryteria,krteria,kryteria,True
polakiem,polakiemk,polakiem,True
którego,tóego,tego,True
śmiali,śmali,mali,True
home,hoże,hoże,False
office,fofice,oficer,True
pieniążek,pieniąrk,pieniądz,True
kierunkiem,kierunkeim,kierunki,True
miedzińskiego,miedzińskieog,miedzińskieog,True
szczegóły,szzegóły,szczegóły,True
wojnie,wojnye,wojny,True
stryja,stryj,stryj,False
1918,c918,1918,True
prawie,rpawie,razie,True
rzadkiej,rzakkiej,rzadziej,True
nie,nei,nei,False
uznają,bznają,uznają,True
dlatego,wlatego,dlatego,True
targowiskach,targowisach,targowisach,True
bierzemy,iberzemy,bierzemy,True
kupujemy,źupujemy,kupujemy,True
potrzebujemy,potrzebdjemy,potrzebujemy,True
szczerej,szczeyrej,szczere,True
wysłuchamy,ywsłuchamy,ywsłuchamy,True
najbardziej,najbardzij,najbardzij,False
tematów,etmatów,tematów,True
nam,nsam,nam,True
prawdy,pźawdy,prawdy,True
szacunkiem,szacunkeim,szacunkiem,True
spotkać,spntkać,spotkać,True
przedstawicielami,przdstawicielami,przedstawicielami,True
materiałów,matrriałów,materiałów,True
sprawdza,sprazdza,sprawdza,True
zgodne,zgodn,zgodn,False
odpowiedzialność,odpowiódzialność,odpowiedzialność,True
produkcję,produkję,produkcję,True
ameryka,ameryak,jest,False
zjawiskiem,zjaaiskiem,wyjątkowym,False
przesądza,rpzesądza,rpzesądza,True
również,rówoież,również,True
gdzie,ggdzi,godzi,True
dziennikarzy,dzienninarzy,dziennikarzy,True
zapowiedział,zaopwiedział,zapowiedział,True
włodzimierz,włdzimierz,włodzimierz,True
wypowiedź,wyćowiedź,jednego,False
wywierał,wywierałn,właścicieli,False
na,a,stacji,False
starożytnej,staorżytnej,greckiej,True
greckiej,greckies,kolonii,False
do,dou,tych,False
wykonywanych,wykonywanychp,rzez,False
przez,rzez,wikingów,False
ale,zle,zle,False
przesądzać,przeądzać,przekazać,True
zdradzić,zdradzći,zdradza,True
to,tob,tob,False
jego,jeo,jeo,False
zorganizowaną,zorganizowaą,zorganizować,True
wczoraj,wczćra,sejmowej,True
sejmowej,jsejmowej,komisji,False
zastanawiali,zastaawiali,zastaawiali,True
zapewnić,zapewnći,zapewni,True
konieczność,konieczość,konieczność,True
dotyczących,dtoyczących,dotyczących,True
broni,brońi,broni,True
używasz,użyasz,używasz,True
rozmiarze,roómiarze,rozmiarze,True
wszystkim,wszsytkim,wszsytkim,False
postanowiło,postanxowiło,postanowiło,True
sklepu,sklep,sklep,False
weszło,uweszło,weszło,True
nich,nicfh,nich,True
wyszedł,wszedł,wszedł,False
poprosili,pomrsili,pomrsili,True
zważenie,zważeniej,zważeniej,True
jabłek,abłek,jabłek,True
udział,duział,żołnierzy,False
mężczyzny,ężczyzny,w,False
czterech,czetrłch,czetrłch,True
rabunku,rabunu,ratunku,True
wcześniej,wcźześniej,wcześniej,True
doniesienia,doniesienai,doniesienia,True
dostaną,dostanąp,dostaną,True
po,o,o,False
będzie,zbędize,zbędne,True
zmiany,zminy,zminy,False
prywatyzacji,prywatyażcji,prywatyzacji,True
przedsiębiorstwo,przedsiębiorsto,przedsiębiorstw,True
tym,ytm,rytm,True
większa,więksxa,większa,True
wysiłkiem,wysiłkiemw,wysiłkiem,True
wcielać,cielać,wcielić,True
ciało,ciałj,ciało,True
rozumiał,roumiał,rozumiał,True
towianistycznomickiewiczowskiej,towiainstycznomickiewiczowskiej,towiainstycznomickiewiczowskiej,True
szczepanowski,szczepanawski,szczepanawski,True
powszechnemu,owszechśemu,owszechśemu,True
wartości,wartośc,wartośc,False
pragnął,ipragnął,pragnął,True
działalności,działalnjści,działalności,True
powrót,powrdt,powrót,True
omówieniu,omówseniu,omówienia,True
programów,porgramów,programów,True
literackich,literackic,literackic,False
musiałby,musiałyb,musiały,True
64,6,6,False
krakowski,krakoswki,krakowski,True
turbodoładowaniem,turbodoładowaiem,turbodoładowaiem,True
więc,wióęc,więc,True
spadły,padły,o,False
rezultatem,rezulattem,rezultatem,True
sięgają,sięgarą,sięgają,True
nazwał,azwał,nazwał,True
przełamania,przełambania,przełambania,True
sprawa,sprawah,sprawa,True
kaliber,kalibern,kaliber,True
jesli,jesl,jesl,False
zsrr,zrsr,zas,True
,omyslę,mylę,True
myslę,że,że,False
że,od,od,False
od,tego,tego,False
tego,czasu,czasu,False
czasu,dużo,dużo,False
dużo,się,się,False
się,nie,nie,False
nie,zmieniło,zmieniło,False
zmieniło,po,po,False
po,rosyjsku,rosyjsku,False
wysyłać,wysyła,te,True
te,ćte,pliki,False
ile,le,jednorazowo,False
sejmowej,esjmowej,sejmowej,True
wiosnę,wionę,wiosnę,True
skodyfikowania,skodyfikorwania,skodyfikorwania,True
byłoby,byłosy,byłoby,True
dąmbrowskiego,dąmbrowskiegog,dąmbrowskiegog,True
poprawnie,poparwnie,poprawnie,True
pozostałości,pozostałści,110,False
jeśli,qeśli,jeśli,True
chodzi,codzi,codzi,False
gdyby,gdybyr,gdyby,True
rozważać,ozważać,uważać,True
przewagą,przewag,przewag,False
czołgi,człogi,załogi,True
wielokrotnie,wielokrtnie,wielokrotnie,True
lepsze,lepszev,lepszej,True
nie,ie,ie,False
specjalnie,spejcalnie,specjalnie,True
historią,hzstorią,historią,True
konkretnie,konkrtenie,konkretnie,True
na,naó,nam,True
znajduje,zonajduje,znajduje,True
stanie,tsanie,taniec,True
roku,rok,rok,False
organizują,ogranizują,organizują,True
wszyscy,wszycsy,wszyscy,True
identyfikatory,identyfizkatory,identyfikator,True
puszki,puszke,puszke,False
spotkało,spotkło,spotkało,True
na,nj,nj,False
bo,boz,boz,False
marsylski,amrsylski,amrsylski,True
prawdopodobnie,prawdopodobnje,prawdopodobnie,True
nazywano,anzywano,psami,False
apokaliptyczne,apokalptyczne,przepowiednie,False
nie,mie,spełniły,False
tarocie,toacie,tomie,True
kolację,koację,kolację,True
poczekajcie,poczekajcłie,poczekajcłie,True
gabrielą,garielą,garielą,True
marzę,marz,marz,False
o,ęo,lo,True
blanche,blcancie,blacie,True
podwórko,pożwórko,podwórko,True
cytrusami,cytruamic,cytruamic,True
konsjerżek,onsjerżek,onsjerżek,True
masz,maz,maz,False
dywan,żywa,żywa,False
na,nna,nna,False
obwąchać,obwąhać,obwąhać,True
chčre,hcčre,here,True
marmurowych,marmuręwychh,marmuręwychh,True
klatki,klatik,klatek,True
i,im,im,False
michał,ichał,ichał,False
w,o,o,False
do,d,d,False
mówić,maówić,mówić,True
przekona,przeknoa,przekona,True
niech,niechb,niech,True
będzie,bęzie,bęzie,False
michela,michala,michala,False
czarującym,cazrującym,cazrującym,True
rozmowa,rozmow,rozmow,False
nauczycielem,nauczycileem,nauczycielem,True
telewizji,telewimji,telewizji,True
turze,turz,tury,True
wyborów,ewyborów,wyborów,True
przez,rzez,rzez,False
zaciągnął,zacignął,zaciągnął,True
rację,racęj,raczej,True
hiszpańsku,hiszpańssu,hiszpański,True
przemian,premian,przemian,True
papierosy,appiersy,appiersy,True
przewrócone,przlwrócone,przywrócono,True
zagadce,zgaadce,zgaadce,True
jakie,jake,jake,False
owinięty,oćinięty,oćinięty,True
złotym,złtoym,złotym,True
łańcuchem,ańcuchem,łańcuchem,True
pilnowali,pilnoawli,pilnoawli,True
świadek,świdaek,świadek,True
kilka,kilkća,kilka,True
sądowych,sądosych,sądowych,True
rozpraw,ropraw,rozpraw,True
uzbrojeni,uzbroejni,uzbroejni,True
olsztyńskiego,olxztyńskiego,olsztyńskiego,True
hoddle,hoddlez,hoddlez,True
został,ostał,ostał,False
reprezentacji,geprezentacji,reprezentacji,True
jego,jecgo,jego,True
publiczne,publizcne,publiczne,True
wypowiedzi,wypwiedzi,wypowiedzi,True
ludzi,lućzi,ludzi,True
1996,196,196,False
reprezentacji,reprezentaśji,reprezentacji,True
bourgin,bourin,touring,True
które,kaóre,które,True
ośrodkiem,ośrdokiem,ośrodkiem,True
kosmicznego,komicznego,komicznego,False
że,e,e,False
wystają,wystjaą,wystaw,True
przed,pzred,pzred,False
policję,polieję,policję,True
i,ż,ż,False
poleceń,ploeceń,poleceń,True
spadkodawcę,spadkodacę,spadkodacę,True
nabywcy,nabywyc,nabytych,True
przedsiębiorstwa,przedsiębirstwa,przedsiębirstwa,False
gospodarstwa,gospodarsuwa,gospodarstwa,True
odpowiedzialności,odpowiedzialonści,odpowiedzialności,True
można,mtżna,można,True
wierzyciela,wiierzyciela,wierzyciela,True
świadczeniu,wśiadczeniu,świadczeniu,True
przeniesienie,ąprzeniesienie,przeniesienie,True
przez,prznz,przez,True
wydanie,ydanie,ydanie,False
jednoznaczne,jendoznaczne,jednoznaczne,True
także,takżł,także,True
posiadacz,posidacz,posiadacz,True
podstawie,pdostawie,postawie,True
dla,dlx,dla,True
prawej,pawej,prawej,True
stracił,srtacił,stracił,True
że,e,e,False
wykluczyli,wykluczyii,wykluczyć,True
,zaraz,zaraz,False
zaraz,poczekamy,poczekamy,False
poczekamy,po,po,False
po,poczytamy,poczytamy,False
bo,do,się,False
styki,sytki,przy,False
przechodzą,przechozzą,tak,False
opadają,opaadją,i,False
jeszcze,jeszcz,może,False
uszczelnia,uzsczelnia,uczelnia,True
sanitarne,sanitqarne,sanitarne,True
to,tó,normalne,False
takie,tpakie,takie,True
co,c,oja,False
ja,oja,robie,False
,i,i,False
i,ją,ją,False
cipka,cipja,ciała,True
sprawcy,sprwcy,sprawcy,True
przestępstwa,piezstępstwa,piezstępstwa,True
wychowawczych,wychćwawczych,lub,False
okoliczność,okoliczżość,okoliczność,True
może,mże,mże,False
nadzwyczajne,nadzwyczajnez,nadzwyczajne,True
złagodzenie,łagodzenie,łagodzenie,False
dopuszcza,dopuzcza,dopuszcza,True
nieusprawiedliwiony,nieusprawiedliwionn,nieusprawiedliwionn,True
zastosować,zastoswoać,zastosować,True
wtedy,wetdy,wtedy,True
sprawcę,dprawcę,sprawcy,True
zabronionego,zabroninego,zabroninego,True
może,moeż,może,True
degradację,degadację,degradacji,True
osoby,osocy,osoby,True
jest,jst,jst,False
wolności,wlonnści,wlonnści,True
to,top,top,False
potwór,otwógr,otwór,True
zapewniało,zapewniał,zapewniał,False
normalny,nomalny,barszcz,False
je,e,bo,False
gotują,ogtują,to,False
jedzą,jńedzą,ta,False
tak,ta,inaczej,True
inaczej,kinaczej,nie,False
normalnie,źormalnie,barszcz,False
spotkałem,spktkałem,trumnę,False
po,op,jego,False
przyszedł,pzyszedł,trumna,False
pytałam,pytałxam,a,False
tym,ytm,poradzić,False
niby,śiby,kupiłam,True
kupiłam,kupiłm,jakiś,False
lutym,ultym,marcu,False
,no,no,False
no,to,to,False
to,fajnie,fajnie,False
fajnie,nasz,nasz,False
nasz,jest,jest,False
tak,tkj,apk,False
jak,apk,my,False
wykąpana,ńykąpana,dwa,False
sprawuje,sprqwuje,na,False
wiesz,wisez,ona,False
później,późiej,po,False
no,o,to,False
drugiej,drugihj,strony,False
przysłał,przyslał,kasę,False
zlać,zlafć,bo,False
albo,albyo,jak,False
,zwierzak,zwierzak,False
zwierzak,buty,buty,False
buty,sprzedaje,sprzedaje,False
sprzedaje,w,w,False
w,tym,tym,False
tym,w,w,False
w,anglii,anglii,False
po,wo,dwa,False
tam,am,po,False
dziurkami,zdiurkami,nie,False
jedną,jednją,żonę,False
zastanawiam,zastanawia,czy,False
się,isię,w,False
a,c,nie,False
dziwie,dzinie,się,False
bo,box,w,False
złotych,złotycvh,czy,False
dziewięćset,dziewięćet,normalnie,False
skarpetki,skarpeti,a,False
skarpetkę,skarpetńę,taką,False
ja,jap,przeważnie,True
przeważnie,rzewanie,skarpety,False
ringa,rinma,w,False
co,coo,zakupy,False
najlepiej,naalepiej,zmierz,False
herbacie,heracie,żeś,False
zaraz,zaarz,się,False
oglądaliście,oglądalńście,najnowszego,False
,bnie,bnie,False
to,tm,jest,False
tu,tuz,obacz,False
zobacz,obacz,jaki,False
zastaw,zastwa,ziemi,False
weź,,to,False
to,weź,powąchaj,False
