brązowymi,brązuwymi,brązowym,True
karłami,krałami,krajami,True
spełniające,spełniajcąe,spełniające,True
maksymalnej,maasymalnej,maksymalnej,True
się,si,si,False
pozostałych,pozsotałych,pozostałych,True
planet,planwt,planet,True
przestrzeni,pzestrzeni,przestrzeni,True
niektórzy,inektórzy,niektórzy,True
takich,zakich,takich,True
wyraźnie,wyraźnig,wyraźnie,True
pierwsze,pierlsze,pierwsze,True
wewnętrzne,wewntęrzne,wewnętrzne,True
ziemskiego,ziemskieo,ziemskiej,True
znacząco,znacązco,znacząco,True
skalistych,saliatych,saliatych,True
imion,izion,imion,True
rzymskich,rzymskihc,rzymskich,True
niemal,ińemal,niemal,True
greckich,grekich,greckich,True
mars,marw,zeus,False
posejdon,posejdo,neptun,True
chiński,chizski,chiński,True
tym,tyms,tym,True
samym,amym,samym,True
przeciwnym,przecibnym,do,False
znad,znd,północnego,False
dłuższy,duższy,dystans,False
oddziaływanie,oddziaływanid,grawitacyjne,False
samym,saymm,samym,True
wenus,weuns,sens,True
początkowym,począkowym,początkowym,True
istnienia,istóienia,istnienia,True
urana,uraan,urazu,True
zasadzie,zasadze,zasadze,False
urana,uarna,jasna,True
planetarnych,panetarnych,sanitarnych,True
natomiast,naomiast,natomiast,True
godzin,goęzin,godzin,True
planety,panety,planety,True
choć,nhoć,choć,True
olbrzymy,olbrzym,olbrzym,False
głównie,głlwnie,głównie,True
marsa,maras,maras,False
planety,planeqy,planety,True
okrążających,okrążajączch,okrążajączch,True
to,o,o,False
planetą,lpanetą,lpanetą,True
ciągu,iągu,ciągu,True
jest,mest,mest,False
pierwszej,pirwszej,pierwszej,True
pretenduje,pretqdnuje,pretqdnuje,True
obserwacja,bserwacja,obserwacja,True
gazowych,gazowjch,gazowych,True
planet,plnaet,planet,True
europejski,euopejski,europejski,True
kosmiczny,kosmizcny,kosmiczny,True
atlast,żtlast,atlas,True
obiecujące,obiecująec,obiecuje,True
również,równigż,również,True
wyróżnienie,wyróhnienie,dowolnego,False
rzutem,rzuem,lewostronnym,False
współrzędną,współrzdęną,współrzdęną,True
mylnie,mylne,mylne,False
otwarty,okwarty,otwarty,True
korzysta,korzsyta,korzysta,True
następującym,następujący,następujący,False
sensie,msensie,sensie,True
formula6,formulan,formuła,True
przykłady,przykładyj,przykłady,True
utożsamienia,utożsauienia,utożsauienia,True
uporządkowanymi,uporządkoiwanymi,uporządkoiwanymi,True
definiującą,definiującąp,definiującąp,True
parę,arę,arę,False
uporządkowaną,uporządkowaą,uporządkować,True
tożsamość,tożsahość,tożsamość,True
nelementowych,nelementowchb,nelementowchb,True
trójka,trójkx,trójka,True
może,omże,może,True
zdefiniowana,zdfiniowana,zdefiniowana,True
odzwierciedlenie,ońzwierciedlenie,odzwierciedlenie,True
zagnieżdżonych,zagniżdżonych,zagniżdżonych,True
używa,używś,używa,True
par,pr,pr,False
uporządkowanych,upęrządkowanych,upęrządkowanych,True
dwuargumentowa,dwuargmentowa,dwuargmentowa,True
formula22,fomrula22,fomrula22,True
formula21,formulaf21,formulaf21,True
konieczne,konźeczne,konieczne,True
istoty,istot,istot,False
par,ypar,par,True
postrzegana,postrzegan,postrzegana,True
jako,ajako,jako,True
pierwotne,pierwone,pierwotne,True
charakteryzująca,charakteryzucąca,charakteryzujące,True
podaniu,podlniu,podaniu,True
definicji,defiincji,definicji,True
kuratowskiego,kuratowskigo,kuratowskigo,True
została,zosatła,została,True
teoriomnogościowych,teorixmnogościowych,teorixmnogościowych,True
definicja,defiincja,definicja,True
umożliwiła,możlikiła,umożliwiła,True
używano,używno,używano,True
pierwotnymi,pierwotnymip,pierwotnym,True
kuratowskiego,kuratowskeigo,kuratowskeigo,True
definicja,dęefinicja,definicja,True
identyczne,dyentyczne,identyczne,True
dla,dal,dal,False
wyrażone,wyriżone,wyrażone,True
warianty,wariaty,wariaty,False
odwrócona,odwrócna,odwrócić,True
ponieważ,opnieważ,ponieważ,True
jest,jesq,jest,True
definicji,defińnicji,definicji,True
korzysta,korzyst,korzyst,False
charakteryzującej,charakteryzuecej,charakteryzuecej,True
regularności,regulanrości,regulanrości,True
jeśli,jśeli,bieli,True
definicję,definiję,definicję,True
formula62,fofmula62,fofmula62,True
gdy,vgyd,żyd,True
wypływem,ypływem,wpływem,True
wcześniejszego,wcześnieśszego,wcześniejszego,True
przyłożenie,przyłożene,przełożenie,True
jeden,jedeę,jeden,True
więc,wię,wię,False
elementów,elementuw,elementów,True
zawierających,zawierająccyh,zawierających,True
podobnie,podobnki,podobne,True
teoriach,toriach,torach,True
new,ne,ne,False
foundations,wfoundations,wfoundations,True
rzuty,rzuwy,rzuty,True
dlatego,dlatgo,dlatgo,False
funkcja,funkcj,funkcj,False
zdefiniowana,azdefiniowana,zdefiniowana,True
zbiór,zbyór,zbiór,True
szczegółowe,szczegółowi,szczegółowi,False
morsea,mrose,może,True
teoria,teoriam,teoria,True
mnogości,ogości,gości,True
morseakelleya,morsoakelleya,morsoakelleya,True
aby,ayb,ryb,True
kuratowskiego,kuratowkiego,kuratowkiego,True
zezwala,zezqala,zezwala,True
pary,apry,arty,True
uporządkowane,uporządkowanez,uporządkowane,True
zbiorami,zbiormi,zbiory,True
przedefiniował,przedefniował,przedefniował,True
iloczyny,iloczyng,iloczyn,True
rzuty,rzuy,rzut,True
powyższa,powyższax,powyższa,True
quinearossera,quineabossera,quineabossera,True
kategorii,katłegorii,kategoria,True
kontekście,kontefście,kontekście,True
produktu,produkut,produkt,True
elementy,lementy,lementy,False
trójki,rójki,rójki,False
uporządkowanej,uorządkowanej,uporządkowane,True
czwórki,czwóąki,czwórki,True
uporządkowaną,uoprządkowaną,uoprządkowaną,True
się,ię,ię,False
technicznych,technicznyzh,technicznych,True
szelkach,zelkach,krótkich,False
6080,z6080,cm,False
zwijania,zwijaina,zwijaina,True
roku,rboku,roku,True
niemiec,nimeiec,nimeiec,True
maja,mja,mja,False
śmierci,śrmierci,śmierci,True
roku,rou,rou,False
rządziła,rądziła,rodzina,True
dojrzałości,dorjzałości,dojrzałości,True
wrześniu,wrześniiu,wrześniu,True
samodzielne,smodzielne,samodzielne,True
rządy,rząyd,rządy,True
cesarskiej,csearskiej,cesarskiej,True
uniwersalnej,uniwursalnej,uniwersalnej,True
śmierci,śmiorci,śmierci,True
współpracownika,współpraownika,współpracownik,True
gerberta,gerbert,herbert,True
z,az,az,False
wykazującego,wkazubącego,wkazubącego,True
gniezna,gnizena,gnizena,True
również,równheż,również,True
bolesława,bolesłaaw,bolesław,True
uniwersalistycznego,uniwerslistycznego,uniwerslistycznego,True
zjazdu,zjhzdu,zjazdu,True
metropolią,metropoią,metropolii,True
gnieźnie,gnienźie,gnienźie,True
utworzonej,utworonej,utworzonej,True
gnieźnieńskim,gnieźnieńsśkim,gnieźnieński,True
brat,bra,bra,False
wojciecha,twojciecha,wojciecha,True
bolesław,bolełsaw,bolełsaw,True
wyróżnił,wyróżił,wyróżnił,True
włócznię,włócznin,włącznie,True
gwóźdź,gwźódź,gwźódź,True
na,xna,ona,True
diadem,diade,diabeł,True
podarował,podaroał,podarował,True
wojciecha,wojcieha,wojciecha,True
otton,ottov,otton,True
zmarł,zmawrł,zmarł,True
którego,kłórego,którego,True
przez,przz,przz,False
ludowej,ludoewj,ludowej,True
niejasne,nęiejasne,niejasne,True
według,wgdług,według,True
źródeł,rźódeł,źródeł,True
został,zotał,zotał,False
utraciło,utraciłóp,słabe,True
połabie,ołabie,miasto,True
oxfam,xfam,tam,True
międzynarodową,międzynarqdową,międzynarodową,True
zajmującą,zamjującą,zajmującą,True
wchodziło,wchojziło,wchodziło,True
committee,committwe,committee,True
for,efor,for,True
organizacji,organizzcji,organizacji,True
była,ybła,była,True
pierwsza,pnelrwsza,pierwsza,True
kanadzie,kanadie,kanadzie,True
organizacja,organizacaa,organizacja,True
telegraficznym,telegcraficznym,telegcraficznym,True
adresem,adersem,aneksem,True
prowadzi,porwadzi,poradni,True
tzw,tzwb,tzw.,True
sprawiedliwego,prawieedliwego,prawieedliwego,True
2009,w009,2009,True
ruszył,rsuzył,ruszył,True
platon,plaoon,platon,True
pne,pnle,pnie,True
świadectw,świaectw,świadectw,True
zm,zmf,zaś,True
zwanego,zwbnego,zwanego,True
obecnie,oebcnie,obecnie,True
właściwe,łwaściwe,właściwe,True
platona,pzlatona,platona,True
najpopularniejszej,najpopularneijszej,najpopularneijszej,True
przezwisko,przezwsko,przezwsko,True
od,cod,cod,False
rozległość,rozlwgłość,zostało,False
koncepcje,konecpcje,koncepcje,True
obfitującego,obfitującqgo,obfitującqgo,True
też,tż,tż,False
szerokoplecy,serokoplecy,serokoplecy,True
ojciec,ociec,ociec,False
ze,zk,zk,False
kodrosa,kodroas,kodroas,True
istotnym,iqtotnym,istotnym,True
biograficznym,biografciznym,biografciznym,True
wykształcenie,wyksztłacenie,wykształcenie,True
studia,stunia,studia,True
kierunkiem,rkierunkiem,kierunkiem,True
azji,azi,mniejszej,False
18,8,8,False
i,ć,ć,False
jednak,juednak,jednak,True
pismach,ismach,pismach,True
spotkał,psotkał,spotkał,True
śmierci,śimerci,śmierci,True
wypowiadanie,wypowiadani,wypowiadać,True
systemu,eystemu,systemu,True
grecji,grceji,grzeje,True
egipcie,egipci,egipcie,True
wielkiej,wielkćej,wielkiej,True
założył,zaołżył,założył,True
pierwszymi,perwszymi,pierwszymi,True
filozoficznymi,filozoficznyim,filozoficznych,True
platona,platdna,platona,True
platon,pźaton,patron,True
sokratesa,soratesa,soratesa,True
założył,założyc,założyc,False
akademię,akadeimę,akadeimę,True
neoplatonizmu,neoplatoinzmu,neoplatoinzmu,True
plotyna,plotyn,plotki,True
porfiriusza,plrfiriusza,plrfiriusza,True
franciszkański,fraciszkański,fraciszkański,True
tradycji,tładycji,tradycji,True
filozofia,filozofiaf,filozofia,True
filozofów,milozofów,filozofów,True
znaczeniem,znmczenieśm,znaczeniem,True
bytu,btyu,był,True
rozumienia,rozeumienia,rozumienia,True
od,o,o,False
czasu,dczasu,czasu,True
naprawdę,naźrawdę,naprawdę,True
parmenides,parmeideb,parmeideb,True
naprawdę,naprwadę,naprwadę,False
zmysłami,zmysłahi,zmysłahi,True
jest,jet,jet,False
podstawą,pdostaw,postaw,True
platona,plazona,platona,True
relacja,relaca,relacja,True
do,jo,jo,False
przedmiotów,przedmiotwó,przedmiotom,True
istnienia,istśnienia,istnienia,True
swoistego,swiostego,swoistego,True
materialne,materxalne,materialne,True
do,d,materialnych,False
wiele,wilee,podobnie,False
przekłamań,przekłvmań,jak,False
zmienność,zmiennośść,zmienność,True
zaczerpnął,zazerpnął,zazerpnął,True
złem,łzem,ziem,True
wszystkie,ęszystke,wszystko,True
platona,plaona,plany,True
boskim,bosikm,bowiem,True
materialny,mćterialny,materialne,True
niezmienny,nitezmienny,jest,False
niemal,niema,niema,False
namacalnie,lnamacalnie,lnamacalnie,True
składał,skłpadał,składał,True
jak,ja,ja,False
np,npg,np.,True
bryły,bryqy,bryły,True
platońskie,lpatońskie,lpatońskie,True
przedmiotów,kprzedmiotów,przedmiotów,True
nie,nóie,nie,True
stworzone,stwozrone,stworzone,True
najwyższą,nawyższą,ideą,False
jest,jelt,idea,False
dobra,dbora,obdarzająca,False
ideami,iedami,wadami,True
idea,gixea,idea,True
piątym,piąytm,piątym,True
nazwa,nzawa,nawa,True
definicja,defintcja,definicja,True
obraz,źobraz,obraz,True
idei,idri,i,False
platona,platonao,dseparowane,True
odseparowane,dseparowane,i,False
jedynymi,zedynymi,jedynymi,True
reguły,regułży,reguły,True
materialnego,amterialnego,materialnego,True
duszę,buszę,muszę,True
idei,idi,idi,False
jest,jfest,jest,True
niezniszczalna,niezinszczalna,niezinszczalna,True
może,woże,woże,False
duszy,dusyz,dusz,True
jest,ąćest,jest,True
nieśmiertelności,nieśmierńelności,nieśmierńelności,True
preegzystencji,preegzystncji,preegzystncji,True
które,ktróe,które,True
śmierć,śmeirć,śmierć,True
platon,platn,plan,True
należące,nalżeące,należące,True
świata,mwiata,świata,True
zatem,zztem,zatem,True
zbudowała,zbudowara,zbudowana,True
materialny,maetrialny,maetrialny,True
właśnie,właśknie,właśnie,True
zbliżanie,zbliżanei,zbliżone,True
materialnych,materianych,materialnych,True
doskonałości,doskunałości,doskonałości,True
zbudował,zbusował,zbudował,True
odwiecznie,owiecznie,wiecznie,True
czy,cyz,cyz,False
platońska,hlatońska,hlatońska,True
świata,świaka,świata,True
wiedzę,wieęz,wiedzę,True
zapominanie,zapomiinanie,zapomiinanie,True
zupełne,zupłene,zupłene,True
sobie,sobi,sobi,False
motorem,mtorem,motorem,True
pojmował,pojmowła,pomogła,True
dopóty,dkpóty,skróty,True
dusza,duszg,dusza,True
uczenia,uczjenia,uczenia,True
w,r,r,False
materialnym,materialynm,materialną,True
dla,lda,lda,False
prawdziwych,prawdziwyh,prawdziwych,True
pomocny,ćpomocny,pomocny,True
dialektyce,dialektce,dialekt,True
do,d,d,False
nauczycielem,nauczęcielem,nauczycielem,True
odrzucanie,odrzucaine,odrzucone,True
dobro,obro,obro,False
pamięcią,pamiocią,pamięcią,True
pamięci,pamęici,pamięci,True
zło,łzo,czy,True
intelektualizmem,intelektualizmm,intelektualizmm,True
poprzez,poprlez,poprzez,True
nierozumne,nierozumen,nierozumen,True
zostaną,zstaną,zstaną,False
podziału,podziłau,podziału,True
dobro,dboro,dobro,True
jest,best,best,False
rozumowi,orzumowi,orzumowi,True
poprzez,oprzez,oprzez,False
koncepcja,konceźcja,koncepcja,True
przez,prez,prez,False
kardynalnych,kardynaąlnych,kardynaąlnych,True
kierowanie,kierowani,kierowani,False
państwem,epaństwem,państwem,True
przez,prąez,przez,True
potrzebne,potrzene,potrzene,False
ogromny,ogromy,ogromy,False
hierarchię,hierrarchię,hierarchii,True
rządzącej,zrądzącej,rządzącej,True
państwo,pańwso,pańwso,True
polega,oplega,polega,True
ramach,ramch,ramch,False
grupy,órupy,grupy,True
jest,jes,jes,False
zmianą,tzmianą,zmianą,True
poszczególnych,poszczególnyc,poszczególnych,True
grup,hgrup,grup,True
pewien,pewin,pewien,True
złoto,złotos,strażnicy,False
najwyższa,ajwyższa,najwyższa,True
degeneracji,degeneracij,degeneracij,True
jedynie,jedykie,jedynie,True
odtworzyć,odtworzy,odtworzy,False
w,ćw,ćw,False
realizacji,realizacjł,realizacją,True
dążyć,dążyćz,dążyć,True
zaznaczyć,zaznaczgć,zaznaczyć,True
miano,maino,main,True
sokratesa,źsokratesa,źsokratesa,True
osoba,osboa,obok,True
poszukująca,poszukując,poszukując,False
nadrzędną,nadrzędnąw,nadrzędnąw,True
wartością,atością,wartością,True
jest,jegt,jest,True
dobro,dobrl,dobro,True
wszystko,wzystko,wzystko,False
kłamstwo,kłamtso,kłamstwo,True
rządzących,rqządzących,rządzących,True
platona,platnoa,płatna,True
niego,niągo,niego,True
zdolności,zdolnoici,zdolności,True
powinien,powinienn,powinien,True
edukację,edukcję,edukację,True
wtajemniczenia,wtajemniczbnia,wtajemniczbnia,True
odpowiadające,dopowiadające,odpowiadające,True
być,bćy,zły,True
ta,tao,tao,False
obejmować,bejmować,obejmować,True
zakresie,zaoresie,zakresie,True
dialektyki,dialektyk,dialektyk,False
stany,stazy,stazy,False
wyrzec,wyrzc,wyraz,True
dzieci,dzieic,dzieci,True
że,żw,żw,False
mają,mją,mją,False
złym,złm,złym,True
przeprowadzał,przeprowadzrał,przeprowadzać,True
istniejących,itniejących,istniejących,True
się,sęi,swe,True
następnie,nasttpnie,następnie,True
oligarchię,oligrchię,oligrchię,True
spowodowane,spowodowae,spowodowane,True
degeneracja,deggeneracja,regeneracja,True
moralne,morale,morale,False
doświadczeniu,dświadczeniu,doświadczeniu,True
dostrzec,nostrzec,dostrzec,True
doskonałość,dosoknałość,dosoknałość,True
próbował,próbowa,próbowa,False
na,an,an,False
stanowego,stanoweog,stanoweog,True
uznawała,uzawała,uznawana,True
prekursora,prekursorat,prekursorat,True
totalitaryzmu,otalitaryzmu,otalitaryzmu,True
reglamentację,reglamentacvę,reglamentacvę,True
niżej,niżje,niej,True
się,sięt,się,True
własnością,wqasnością,własnością,True
jedność,jednoś,jedność,True
naturę,nłaturę,naturę,True
gdyż,cdyż,gdyż,True
świat,oświat,oświat,False
z,fzu,obu,True
układem,kładem,kładem,False
światy,światjy,światy,True
piękna,pięka,piękna,True
podobne,podoben,podobać,True
fizycznym,fzizycznym,fizycznym,True
są,cą,cą,False
jednoznacznej,jednzonacznej,jednzonacznej,True
immanentnym,immnałntnym,immnałntnym,True
transcendentnym,transcendntnym,transcendntnym,True
wieczności,wiecznośca,wieczności,True
jeden,jedón,jeden,True
świat,świta,świta,False
jest,best,best,False
świata,śiata,świata,True
jako,jakóo,jako,True
materia,materit,materia,True
więc,więś,więc,True
chaosu,cąaosu,chaosu,True
uporządkował,uporządkowałe,uporządkowane,True
elementy,lementy,lementy,False
według,wedłur,według,True
idee,iede,ideą,True
bezkształtna,bezksztatłna,bezksztatłna,True
nieograniczona,niengraniczona,nieograniczone,True
skoro,skoor,skoro,True
boskim,bosim,bowiem,True
rodzaje,rodzyje,rodzaje,True
prostokątnych,prostokątnch,prostokątne,True
żywiołów,żywiołówa,żywiołówa,True
atomy,tomy,tomy,False
ośmiościanami,ośmościanami,dwżdziestościanami,True
pozostaje,pozodtaje,pozostaje,True
dwunastościanów,dwunastościnaóxw,dwunastościnaóxw,True
podstawowych,podstawowyh,podstawowych,True
konstruowaniu,konstruowniu,konstruowania,True
piątego,piąteęgo,piątego,True
eteru,eeru,celu,True
kosmos,komsos,kogos,True
dwunastościanu,dwunatościanu,dwunatościanu,True
wszystkie,wszćstkie,wszystkie,True
zawiera,zawieras,zawierać,True
się,ifa,ifa,False
więc,wóęc,więc,True
kreacji,krecaji,kreacji,True
ciało,ciałoę,ciało,True
materii,meaterii,materii,True
jest,jes,jes,False
materialna,materialsa,materialna,True
posiada,posiabda,posiada,True
tożsamość,tożsumość,tożsamość,True
dla,dló,dla,True
postanowił,opstanowił,postanowił,True
naturę,natuśę,naturę,True
wieczności,wieczości,wieczności,True
postanowił,postaqowił,postanowił,True
czasu,czawsu,czasu,True
wszechświat,wzsechświat,wszechświat,True
niebieskich,nijbieskich,niebieskich,True
jednostajny,jednostajnyk,jednostajnyk,True
kołowy,ołowy,słowy,True
geocentryczny,geodcentryczny,geodcentryczny,True
współśrodkowych,współśrodkowyhc,współśrodkowyhc,True
jest,jes,jes,False
unoszona,tunoszona,tunoszona,True
osi,ońi,osi,True
zewnętrznej,zenętrznej,zewnętrznej,True
przenosi,przenosiv,przenosi,True
opierał,opier,opier,False
się,asię,asię,False
różnymi,rxóżnydi,różnymi,True
ziemię,ziemę,ziemi,True
wschodu,wschod,wschod,False
na,una,una,False
sfer,sfr,sfer,True
wzajemnie,wzjaemnie,wzajemnie,True
eudoksosa,eudokssoa,eudokssoa,True
pozorny,poforny,powolny,True
je,e,e,False
to,vo,vo,False
charakteru,chaarkteru,charakteru,True
pozbawionego,ozbawionfgo,ozbawionfgo,True
eudoksosa,eduoksosa,eduoksosa,True
rozbudował,rozbudowa,rozbudowa,False
do,dź,dź,False
tak,tk,zwane,False
nauki,nuaki,i,False
zbiorem,zbioret,zbiorem,True
przez,przz,przz,False
są,ą,ą,False
na,nn,nn,False
uniwersytecie,uniwerystecie,uniwersytecie,True
ścieżką,ścieżsą,ścieżką,True
klasycznych,klsycznych,klasycznych,True
interpretacji,interpreatcji,interpretacji,True
geometrii,geometri,geometri,False
jak,ijak,ijak,False
matematykę,mateżatykę,matematykę,True
przekątnej,przekątenj,przekątnej,True
pitagorejczycy,pitagorejczyży,pitagorejczyży,True
kanon,kaon,kaon,False
doktryny,doktryyn,doktryna,True
cyrkla,cyrkza,cyrk,True
linijki,liijki,linijki,True
dziś,adziś,dziś,True
taki,tak,tak,False
platońskich,platońskiąh,platońskiąh,True
abstrakcyjnej,abstrakcjynej,abstrakcjynej,True
zwalczali,zwalcztli,walczyli,True
potencjalną,potecjalną,potencjalne,True
wpływ,pływ,pływ,False
swojej,sweoj,swoj,True
ἀγεωμέτρητος,ἀγεωμέτρητeος,ἀγεωμέτρητeος,True
εἰσίτω,εἰσίiω,εἰσίiω,True
nikt,nkt,nkt,False
nieobeznany,nieobeznanoy,nieobeznanoy,True
geometrią,geomqtrią,geometrii,True
nie,niz,niz,False
platona,platon,platon,False
świadomy,śiwadomy,świadomy,True
gdyż,kdyż,gdyż,True
przynosząc,przynoszą,przynoszą,False
przeciwnie,przecwinie,przeciwnie,True
pozostawienie,pozostawiłenie,pozostawienie,True
męskiej,msękiej,miękkiej,True
skali,skli,skli,False
pozostałych,pozostlłych,pozostałych,True
nacechowane,nacechowdne,nacechowdne,True
męstwem,wmęstwem,wmęstwem,True
kontrolowanie,kóntrolowanie,kontrolowanie,True
sobie,spbie,sobie,True
utopii,topii,topie,True
popieranie,popieranei,pobierane,True
twórczości,wórczości,twórczości,True
platona,platżona,platona,True
pojęć,ojęć,pojęć,True
może,możv,może,True
kontynuacja,konytnuacja,kontynuacja,True
który,któyr,które,True
rodzaju,robzaju,rodzaju,True
bezładnej,bezładnj,bezładnj,True
wszyscy,wslyscy,wszyscy,True
nieśmiertelności,nieśmiertelęości,nieśmiertelęości,True
wskazówki,wskazówkio,wskazówki,True
od,d,d,False
im,m,m,False
perl,pelr,pola,True
interpretowany,interpetowany,język,False
programowania,progromowania,autorstwa,False
awk,azk,ak,True
wielu,welu,welu,False
pod,po,po,False
licencjami,liicencjami,liicencjami,True
lecz,vecz,lecz,True
popularność,poulqarność,popularność,True
w,m,m,False
zastosowania,zastosowaniap,zastosowania,True
perla,erla,era,True
było,był,był,False
napisanym,naęisanym,napisanym,True
filozofia,ilozofia,filozofia,True
perl,pel,pel,False
tworzenia,tworzenix,tworzenia,True
zrobić,zrobićn,zrobić,True
na,a,a,False
sposoby,spsoby,sposoby,True
podstawowych,poqstawowych,podstawowych,True
łatwych,łtawych,łatwych,True
proceduralnym,xroceduralnym,xroceduralnym,True
funkcyjnym,unkcyjnym,unkcyjnym,True
nad,nda,nda,False
była,ybła,była,True
językiem,języgiem,językiem,True
od,o,o,False
aktualnej,daktualnej,aktualnej,True
implementacją,implemejtacją,implementacji,True
wirtualnej,wirtualej,wirtualnej,True
larryego,laryego,walla,False
apocalypse,paocalypse,i,False
perla,perlaf,verlag,True
języka,językaś,języka,True
wciąż,wciż,cid,True
kontynuowany,wkontynuowany,kontynuowano,True
większe,wększe,wększe,False
zmiany,zmińyn,zmian,True
olbrzymia,olbrzymi,olbrzymi,False
kolekcja,akolekcja,kolekcja,True
innymi,innym,innym,False
do,id,id,False
obliczeń,nbliczeń,obliczeń,True
wszystkie,wszystkieć,wszystkie,True
modułów,modułó,modułów,True
udostępnianych,wudostępnianych,udostępnianych,True
cpan,cpn,cpn,False
interpretowanego,interpreowanego,interpreowanego,True
wiersza,wiersz,wiersz,False
kodu,akodu,kodu,True
pośredniego,psśredniego,średniego,True
